Invoice ID,Customer,Division,Department,Cost Center,Vendor,Invoice Date,Due Date,Amount,Tax,Currency,Payment Method,Payment Status,Days Late,Expense Category,Account Code,Ledger Type,Revenue,Is_Default,Credit_Score,Credit_Risk_Level,Net_Profit,Audit_Risk_Score,Predicted Expense Category
INV-2024-11830,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,IndiQube,2024-08-25,2024-09-09,617902.08,111222.37,INR,Bank Transfer (RTGS),Paid,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx),855722.4031103797,0,739,Good,126597.95311037975,0,Office Rent & Coworking Spaces
INV-2024-13825,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,IndiGo Airlines,2024-08-25,2024-10-24,85127.05,15322.87,INR,Corporate Credit Card,Paid,0,Travel & Lodging,AC-5012,Travel & Entertainment,126854.02474491029,0,442,Very Poor,26404.104744910284,0,Travel & Lodging
INV-2024-11440,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Ansys,2024-08-25,2024-09-09,940044.83,169208.07,INR,Bank Transfer (NEFT),Overdue,49,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS),1280490.2225619047,1,798,Very Good,171237.32256190473,0,EDA Tools & Software Licenses
INV-2024-12571,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Freshworks,2024-08-25,2024-10-24,53710.75,9667.93,INR,Direct Debit,Paid,0,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx),76036.31514291349,0,458,Very Poor,12657.635142913488,0,Software Subscriptions (SaaS)
INV-2024-14517,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Citibank,2024-08-26,2024-10-25,37055.19,6669.93,INR,Bank Transfer (NEFT),Pending,0,Bank & Financial Charges,AC-5014,Administrative & General,43750.88205755209,0,640,Fair,25.762057552085025,0,Bank & Financial Charges
INV-2024-13678,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,IndiQube,2024-08-26,2024-09-10,879545.44,158318.18,INR,Bank Transfer (RTGS),Pending,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx),1027913.51637573,0,841,Exceptional,-9950.10362426989,0,Office Rent & Coworking Spaces
INV-2024-11472,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Vi Enterprise,2024-08-26,2024-09-10,48160.03,8668.81,INR,Direct Debit,Paid,0,Internet & Telecom,AC-5016,Operating Expense (OpEx),56684.13754859124,0,807,Exceptional,-144.70245140875522,0,Internet & Telecom
INV-2024-13048,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Google Cloud Platform (GCP),2024-08-26,2024-10-25,14769.77,0.0,USD,Wire Transfer,Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS),19625.56328214403,1,408,Very Poor,4855.79328214403,0,Cloud Compute & Server Hosting
INV-2024-14658,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Sodexo,2024-08-27,2024-09-26,8154.89,1467.88,INR,Corporate Credit Card,Paid,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx),9144.961220175555,0,359,Very Poor,-477.8087798244451,0,Office Utilities & Janitorial
INV-2024-13289,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Tessolve Semiconductor,2024-08-27,2024-09-26,2361055.44,424989.98,INR,Bank Transfer (RTGS),Paid,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS),2833069.8873385014,0,645,Fair,47024.467338501476,0,Lab Equipment & Testing Services
INV-2024-13514,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,InCore Semiconductors,2024-08-27,2024-10-11,2992100.75,538578.14,INR,Bank Transfer (NEFT),Paid,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS),3583434.1172222174,0,436,Very Poor,52755.22722221736,1,EDA Tools & Software Licenses
INV-2024-12720,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,CII Conferences,2024-08-27,2024-10-11,61721.55,11109.88,INR,Corporate Credit Card,Pending,0,Event Sponsorships & Conferences,AC-5011,Sales & Marketing,84022.44861094646,0,371,Very Poor,11191.018610946461,0,Event Sponsorships & Conferences
INV-2024-10002,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Sodexo,2024-08-27,2024-10-26,95144.13,17125.94,INR,Corporate Credit Card,Paid,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx),115158.23333346291,0,571,Very Poor,2888.163333462904,0,Office Utilities & Janitorial
INV-2024-10664,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,HDFC Bank,2024-08-28,2024-09-12,99755.18,17955.93,INR,Direct Debit,Paid,0,Bank & Financial Charges,AC-5014,Administrative & General,141249.98921428688,0,662,Fair,23538.879214286884,0,Bank & Financial Charges
INV-2024-10455,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Brijraj Cleanworks,2024-08-28,2024-09-27,50169.04,9030.43,INR,Direct Debit,Paid,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx),58312.84837881843,0,713,Good,-886.6216211815699,0,Office Utilities & Janitorial
INV-2024-11917,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Regus / IWG,2024-08-28,2024-10-12,169675.4,30541.57,INR,Bank Transfer (NEFT),Paid,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx),245351.35218949322,1,498,Very Poor,45134.382189493226,0,Office Rent & Coworking Spaces
INV-2024-11195,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,KPMG,2024-08-28,2024-10-27,94952.4,17091.43,INR,Direct Debit,Pending,0,Legal & Accounting Fees,AC-5013,Administrative & General,121121.25268679789,0,565,Very Poor,9077.422686797894,0,Legal & Accounting Fees
INV-2024-14389,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,MosChip,2024-08-28,2024-10-12,2520288.38,453651.91,INR,Bank Transfer (RTGS),Paid,0,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS),3357086.033840359,0,339,Very Poor,383145.7438403593,0,Project Engineering Contractors
INV-2024-11564,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Razorpay,2024-08-28,2024-10-27,30054.75,5409.85,INR,Corporate Credit Card,Paid,0,Bank & Financial Charges,AC-5014,Administrative & General,39506.1115848057,1,689,Good,4041.511584805701,0,Bank & Financial Charges
INV-2024-14654,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Bharti Airtel Business,2024-08-28,2024-10-27,24675.7,4441.63,INR,Direct Debit,Paid,0,Internet & Telecom,AC-5016,Operating Expense (OpEx),29629.09769566407,0,389,Very Poor,511.7676956640689,0,Internet & Telecom
INV-2024-11684,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,JPMorgan Chase,2024-08-29,2024-10-13,50275.88,9049.66,INR,Corporate Credit Card,Pending,0,Bank & Financial Charges,AC-5014,Administrative & General,66025.8304875112,0,629,Fair,6700.290487511196,0,Bank & Financial Charges
INV-2024-10125,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,AT&T,2024-08-29,2024-09-28,94738.35,17052.9,INR,Direct Debit,Paid,0,Internet & Telecom,AC-5016,Operating Expense (OpEx),121560.70532972577,0,683,Good,9769.455329725759,0,Internet & Telecom
INV-2024-14633,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Slack,2024-08-29,2024-10-28,55237.64,9942.78,INR,Bank Transfer (NEFT),Paid,0,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx),80634.94692374289,0,475,Very Poor,15454.526923742886,0,Software Subscriptions (SaaS)
INV-2024-14311,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Marriott,2024-08-29,2024-10-28,129050.37,23229.07,INR,Corporate Credit Card,Paid,0,Travel & Lodging,AC-5012,Travel & Entertainment,166303.58122546185,0,723,Good,14024.141225461855,0,Travel & Lodging
INV-2024-14179,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Regus / IWG,2024-08-29,2024-10-13,682789.08,122902.03,INR,Bank Transfer (NEFT),Paid,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx),763668.239396415,0,439,Very Poor,-42022.870603585005,0,Office Rent & Coworking Spaces
INV-2024-14559,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Compass Group,2024-08-29,2024-10-13,34537.78,6216.8,INR,Direct Debit,Pending,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx),43020.75372242835,0,489,Very Poor,2266.1737224283524,0,Office Utilities & Janitorial
INV-2024-11875,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,ARM Holdings,2024-08-29,2024-09-28,352568.53,63462.34,INR,Corporate Credit Card,Paid,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS),459811.64274503815,1,621,Fair,43780.77274503812,0,Hardware Emulation & IP Licensing
INV-2024-10544,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Ansys,2024-08-29,2024-10-28,1401001.14,252180.21,INR,Bank Transfer (RTGS),Paid,0,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS),2088167.8439540819,0,331,Very Poor,434986.493954082,0,EDA Tools & Software Licenses
INV-2024-11283,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Emirates,2024-08-30,2024-09-29,117365.57,21125.8,INR,Corporate Credit Card,Paid,0,Travel & Lodging,AC-5012,Travel & Entertainment,142440.27851027172,0,476,Very Poor,3948.908510271711,0,Travel & Lodging
INV-2024-13200,Silicon Interfaces,Software Division,Quality Assurance & DevOps,CC-SW-QA,Saucelabs,2024-08-30,2024-10-29,51912.88,9344.32,INR,Corporate Credit Card,Pending,0,Testing & Monitoring Tools,AC-5006,Operating Expense (OpEx),75747.906129322,0,848,Exceptional,14490.706129322003,0,Testing & Monitoring Tools
INV-2024-12235,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,ARM Holdings,2024-08-30,2024-09-14,1877701.62,337986.29,INR,Bank Transfer (NEFT),Paid,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS),2674306.498124956,0,563,Very Poor,458618.58812495606,0,Hardware Emulation & IP Licensing
INV-2024-12962,Silicon Interfaces,Software Division,Quality Assurance & DevOps,CC-SW-QA,LambdaTest,2024-08-30,2024-09-29,42260.45,7606.88,INR,Corporate Credit Card,Pending,0,Testing & Monitoring Tools,AC-5006,Operating Expense (OpEx),53409.06067242026,0,544,Very Poor,3541.7306724202617,0,Testing & Monitoring Tools
INV-2024-10388,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Tata Power,2024-08-30,2024-10-14,75515.78,13592.84,INR,Bank Transfer (NEFT),Paid,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx),92171.17709332946,0,814,Exceptional,3062.557093329462,0,Office Utilities & Janitorial
INV-2024-12441,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Cyril Amarchand Mangaldas,2024-08-30,2024-09-29,71249.46,12824.9,INR,Direct Debit,Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General,100880.79310393569,0,784,Very Good,16806.433103935684,0,Legal & Accounting Fees
INV-2024-13405,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Verizon,2024-08-30,2024-09-14,93344.03,16801.93,INR,Corporate Credit Card,Paid,0,Internet & Telecom,AC-5016,Operating Expense (OpEx),133467.7105338117,0,594,Fair,23321.75053381171,0,Internet & Telecom
INV-2024-10529,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Razorpay,2024-08-31,2024-09-15,33984.47,6117.2,INR,Corporate Credit Card,Paid,0,Bank & Financial Charges,AC-5014,Administrative & General,39562.4027429653,0,449,Very Poor,-539.2672570347013,0,Bank & Financial Charges
INV-2024-14677,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Lenovo,2024-08-31,2024-09-15,573689.15,103264.05,INR,Bank Transfer (NEFT),Pending,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx),769558.9404552529,0,760,Very Good,92605.74045525286,0,Hardware & Workstations
INV-2024-11249,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Amazon Web Services (AWS),2024-08-31,2024-09-30,3187.54,0.0,USD,Wire Transfer,Overdue,82,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS),3743.0597359206668,1,361,Very Poor,555.5197359206668,0,Cloud Compute & Server Hosting
INV-2024-10449,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Keysight Technologies,2024-08-31,2024-09-15,2312308.52,416215.53,INR,Bank Transfer (RTGS),Paid,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS),3172933.350127293,0,530,Very Poor,444409.30012729275,0,Lab Equipment & Testing Services
INV-2024-10770,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Deloitte,2024-08-31,2024-09-15,17082.33,3074.82,INR,Corporate Credit Card,Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General,20166.8124228698,0,483,Very Poor,9.662422869797865,0,Legal & Accounting Fees
INV-2024-12254,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Tessolve,2024-08-31,2024-09-15,2133379.69,384008.34,INR,Bank Transfer (NEFT),Pending,0,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS),2357751.256753032,0,603,Fair,-159636.77324696787,0,Project Engineering Contractors
INV-2024-14359,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Reliance Jio Enterprise,2024-08-31,2024-10-30,70721.64,12729.9,INR,Direct Debit,Overdue,84,Internet & Telecom,AC-5016,Operating Expense (OpEx),103748.22753763809,1,849,Exceptional,20296.687537638085,0,Internet & Telecom
INV-2024-13263,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Microsoft Azure,2024-08-31,2024-09-15,1165739.07,209833.03,INR,Bank Transfer (NEFT),Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS),1287441.1394363672,0,410,Very Poor,-88130.96056363286,0,Cloud Compute & Server Hosting
INV-2024-13996,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,MosChip,2024-08-31,2024-10-30,1629481.98,293306.76,INR,Bank Transfer (NEFT),Overdue,9,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS),1953033.5694584842,0,559,Very Poor,30244.829458484193,0,Project Engineering Contractors
INV-2024-12611,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,McKinsey,2024-08-31,2024-09-15,29210.66,5257.92,INR,Corporate Credit Card,Pending,0,Legal & Accounting Fees,AC-5013,Administrative & General,38899.973400598166,0,841,Exceptional,4431.393400598166,0,Legal & Accounting Fees
INV-2024-10599,Silicon Interfaces,Software Division,Quality Assurance & DevOps,CC-SW-QA,LambdaTest,2024-08-31,2024-09-15,91397.15,16451.49,INR,Corporate Credit Card,Paid,0,Testing & Monitoring Tools,AC-5006,Operating Expense (OpEx),102201.84581229718,0,759,Very Good,-5646.794187702817,0,Testing & Monitoring Tools
INV-2024-13774,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Reliance Jio Enterprise,2024-09-01,2024-10-16,33196.28,5975.33,INR,Corporate Credit Card,Paid,0,Internet & Telecom,AC-5016,Operating Expense (OpEx),45057.18186455562,0,411,Very Poor,5885.571864555621,0,Internet & Telecom
INV-2024-11164,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Compass Group,2024-09-01,2024-09-16,86355.54,15544.0,INR,Direct Debit,Pending,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx),97780.47616380686,0,678,Good,-4119.063836193134,0,Office Utilities & Janitorial
INV-2024-11070,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,MosChip Technologies,2024-09-01,2024-09-16,2364401.21,425592.22,INR,Bank Transfer (NEFT),Paid,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS),3106004.3410179727,0,450,Very Poor,316010.91101797274,0,Hardware Emulation & IP Licensing
INV-2024-11064,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,PwC,2024-09-01,2024-10-16,62365.5,11225.79,INR,Bank Transfer (NEFT),Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General,85786.34786159251,0,696,Good,12195.057861592511,0,Legal & Accounting Fees
INV-2024-14779,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Embassy Office Parks,2024-09-01,2024-10-31,706000.69,127080.12,INR,Bank Transfer (RTGS),Paid,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx),875528.3255066257,0,653,Fair,42447.51550662576,0,Office Rent & Coworking Spaces
INV-2024-13938,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Dell Technologies,2024-09-02,2024-10-02,116002.57,20880.46,INR,Direct Debit,Paid,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx),173147.13687610702,0,568,Very Poor,36264.10687610701,0,Hardware & Workstations
INV-2024-13641,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Brijraj Cleanworks,2024-09-02,2024-10-17,13820.36,2487.66,INR,Corporate UPI,Paid,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx),18494.980268424642,0,555,Very Poor,2186.960268424642,0,Office Utilities & Janitorial
INV-2024-13671,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,E2E Networks,2024-09-02,2024-10-17,1007484.95,181347.29,INR,Bank Transfer (RTGS),Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS),1336671.8612305417,0,740,Good,147839.62123054176,0,Cloud Compute & Server Hosting
INV-2024-11023,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,MosChip,2024-09-02,2024-10-02,1469533.68,264516.06,INR,Bank Transfer (RTGS),Paid,0,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS),1718190.613671971,0,623,Fair,-15859.126328028913,0,Project Engineering Contractors
INV-2024-11108,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,IEEE Expos,2024-09-02,2024-10-02,98794.83,17783.07,INR,Corporate Credit Card,Paid,0,Event Sponsorships & Conferences,AC-5011,Sales & Marketing,146594.49772560736,0,843,Exceptional,30016.59772560736,0,Event Sponsorships & Conferences
INV-2024-11898,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,PayPal,2024-09-02,2024-10-02,56204.24,10116.76,INR,Direct Debit,Paid,0,Bank & Financial Charges,AC-5014,Administrative & General,67382.57384188438,0,469,Very Poor,1061.5738418843848,0,Bank & Financial Charges
INV-2024-12223,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,Social Beat,2024-09-02,2024-11-01,185726.72,33430.81,INR,Bank Transfer (NEFT),Paid,0,Digital Advertising & PR,AC-5010,Sales & Marketing,228356.03980341775,0,376,Very Poor,9198.50980341775,0,Digital Advertising & PR
INV-2024-11291,Silicon Interfaces,Software Division,Quality Assurance & DevOps,CC-SW-QA,Datadog,2024-09-02,2024-10-02,48178.25,8672.08,INR,Bank Transfer (NEFT),Paid,0,Testing & Monitoring Tools,AC-5006,Operating Expense (OpEx),66557.26978823071,0,573,Very Poor,9706.939788230711,0,Testing & Monitoring Tools
INV-2024-10241,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Ansys,2024-09-03,2024-10-18,1656652.01,298197.36,INR,Bank Transfer (NEFT),Paid,0,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS),2344503.963290722,0,344,Very Poor,389654.5932907221,0,EDA Tools & Software Licenses
INV-2024-12971,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Stripe,2024-09-03,2024-09-18,19186.92,3453.65,INR,Corporate Credit Card,Paid,0,Bank & Financial Charges,AC-5014,Administrative & General,23476.439972889424,0,392,Very Poor,835.8699728894258,0,Bank & Financial Charges
INV-2024-10933,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,McKinsey,2024-09-03,2024-09-18,74506.36,13411.14,INR,Bank Transfer (NEFT),Overdue,23,Legal & Accounting Fees,AC-5013,Administrative & General,109908.428665221,0,647,Fair,21990.928665221,0,Legal & Accounting Fees
INV-2024-10378,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,MosChip,2024-09-03,2024-11-02,2282322.37,410818.03,INR,Bank Transfer (RTGS),Paid,0,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS),3342474.327308152,0,617,Fair,649333.9273081517,0,Project Engineering Contractors
INV-2024-10999,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Uber,2024-09-03,2024-10-03,54704.34,9846.78,INR,Bank Transfer (NEFT),Pending,0,Travel & Lodging,AC-5012,Travel & Entertainment,61176.40652277259,0,537,Very Poor,-3374.7134772274094,0,Travel & Lodging
INV-2024-10297,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Intel Altera,2024-09-03,2024-11-02,301164.47,54209.6,INR,Corporate Credit Card,Paid,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS),378056.77992265555,0,573,Very Poor,22682.70992265558,0,Hardware Emulation & IP Licensing
INV-2024-10993,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,Interactive Avenues,2024-09-03,2024-11-02,35740.84,6433.35,INR,Bank Transfer (NEFT),Paid,0,Digital Advertising & PR,AC-5010,Sales & Marketing,40363.71997057719,0,436,Very Poor,-1810.4700294228041,0,Digital Advertising & PR
INV-2024-10567,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Cisco Systems,2024-09-03,2024-10-03,724376.91,130387.84,INR,Bank Transfer (NEFT),Paid,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx),843921.4856329815,1,576,Very Poor,-10843.264367018506,0,Hardware & Workstations
INV-2024-11653,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,PayPal,2024-09-04,2024-10-19,22879.89,4118.38,INR,Direct Debit,Pending,0,Bank & Financial Charges,AC-5014,Administrative & General,30048.883370170046,0,649,Fair,3050.6133701700464,0,Bank & Financial Charges
INV-2024-13517,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,MosChip,2024-09-04,2024-10-19,1538337.51,276900.75,INR,Bank Transfer (NEFT),Paid,0,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS),1875382.9776649373,0,438,Very Poor,60144.717664937256,0,Project Engineering Contractors
INV-2024-12783,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Microsoft Azure,2024-09-04,2024-11-03,40503.13,0.0,USD,Wire Transfer,Pending,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS),45525.699095347045,0,800,Very Good,5022.569095347048,0,Cloud Compute & Server Hosting
INV-2024-10509,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Darwinbox,2024-09-04,2024-10-19,43643.51,7855.83,INR,Corporate Credit Card,Pending,0,HR & Payroll Software,AC-5008,Operating Expense (OpEx),52508.433181278975,0,440,Very Poor,1009.0931812789731,0,HR & Payroll Software
INV-2024-14158,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Capgemini Tech,2024-09-04,2024-10-04,1383937.8,249108.8,INR,Bank Transfer (NEFT),Paid,0,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS),1960761.0816555913,0,534,Very Poor,327714.4816555912,0,Project Engineering Contractors
INV-2024-13804,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Intel Altera,2024-09-05,2024-09-20,1603903.12,288702.56,INR,Bank Transfer (NEFT),Paid,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS),2282419.732947519,1,382,Very Poor,389814.05294751894,0,Hardware Emulation & IP Licensing
INV-2024-11382,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,AMD / Xilinx,2024-09-05,2024-10-05,2694875.75,485077.64,INR,Bank Transfer (NEFT),Paid,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS),3897202.2936726185,0,665,Fair,717248.9036726184,0,Hardware Emulation & IP Licensing
INV-2024-12757,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Continental Device India,2024-09-05,2024-10-20,3129676.49,563341.77,INR,Bank Transfer (NEFT),Paid,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS),3784659.374373454,0,467,Very Poor,91641.1143734539,1,Lab Equipment & Testing Services
INV-2024-13746,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,LinkedIn Marketing,2024-09-05,2024-10-05,147911.65,26624.1,INR,Bank Transfer (NEFT),Paid,0,Digital Advertising & PR,AC-5010,Sales & Marketing,214459.1342256635,1,392,Very Poor,39923.3842256635,0,Digital Advertising & PR
INV-2024-12584,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,E2E Networks,2024-09-05,2024-10-20,3395259.53,611146.72,INR,Bank Transfer (NEFT),Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS),4339761.149238693,0,510,Very Poor,333354.89923869283,1,Cloud Compute & Server Hosting
INV-2024-11992,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,SAP SuccessFactors,2024-09-05,2024-10-20,44484.59,8007.23,INR,Corporate Credit Card,Paid,0,HR & Payroll Software,AC-5008,Operating Expense (OpEx),50106.93180746024,0,375,Very Poor,-2384.8881925397545,0,HR & Payroll Software
INV-2024-14350,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,Bengaluru Tech Summit,2024-09-05,2024-11-04,34139.01,6145.02,INR,Corporate Credit Card,Paid,0,Event Sponsorships & Conferences,AC-5011,Sales & Marketing,46667.27184937834,0,419,Very Poor,6383.241849378337,0,Event Sponsorships & Conferences
INV-2024-13271,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Reliance Jio Enterprise,2024-09-05,2024-09-20,33045.54,5948.2,INR,Corporate Credit Card,Paid,0,Internet & Telecom,AC-5016,Operating Expense (OpEx),41148.94583334702,0,711,Good,2155.205833347017,0,Internet & Telecom
INV-2024-10180,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Verizon,2024-09-05,2024-10-05,77050.38,13869.07,INR,Direct Debit,Pending,0,Internet & Telecom,AC-5016,Operating Expense (OpEx),106770.95675580391,0,535,Very Poor,15851.506755803908,0,Internet & Telecom
INV-2024-13088,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Hilton,2024-09-05,2024-10-20,20399.66,3671.94,INR,Corporate Credit Card,Paid,0,Travel & Lodging,AC-5012,Travel & Entertainment,25903.213524534716,0,515,Very Poor,1831.6135245347164,0,Travel & Lodging
