Invoice ID,Customer,Division,Department,Cost Center,Vendor,Invoice Date,Due Date,Amount,Tax,Currency,Payment Method,Payment Status,Days Late,Expense Category,Account Code,Ledger Type
INV-2023-13892,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Amazon Web Services (AWS),2023-01-20,2023-02-19,35019.12,0,USD,Wire Transfer,Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2024-13893,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Cisco Systems,2024-03-31,2024-05-30,226297.37,40733.53,INR,Bank Transfer (NEFT),Paid,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx)
INV-2023-13894,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Verizon,2023-06-22,2023-07-07,43831.4,7889.65,INR,Bank Transfer (NEFT),Paid,0,Internet & Telecom,AC-5016,Operating Expense (OpEx)
INV-2023-13895,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Google Cloud Platform (GCP),2023-11-19,2024-01-03,642093.71,115576.87,INR,Bank Transfer (RTGS),Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2023-13896,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Slack,2023-01-01,2023-01-16,18772.9,3379.12,INR,Corporate Credit Card,Paid,0,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx)
INV-2023-13897,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,HCL Infosystems,2023-11-18,2024-01-02,494009.97,88921.79,INR,Corporate Credit Card,Pending,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx)
INV-2023-13898,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,AT&T,2023-06-11,2023-08-10,33506.56,6031.18,INR,Bank Transfer (NEFT),Pending,0,Internet & Telecom,AC-5016,Operating Expense (OpEx)
INV-2023-13899,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,JPMorgan Chase,2023-03-22,2023-05-06,96902.12,17442.38,INR,Corporate Credit Card,Paid,0,Bank & Financial Charges,AC-5014,Administrative & General
INV-2023-13900,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Marriott,2023-12-22,2024-02-05,147596.07,26567.29,INR,Bank Transfer (NEFT),Paid,0,Travel & Lodging,AC-5012,Travel & Entertainment
INV-2023-13901,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,Embedded World,2023-02-02,2023-04-03,86674.1,15601.34,INR,Direct Debit,Paid,0,Event Sponsorships & Conferences,AC-5011,Sales & Marketing
INV-2024-13902,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Singapore Airlines,2024-03-29,2024-04-28,106327.19,19138.89,INR,Direct Debit,Pending,0,Travel & Lodging,AC-5012,Travel & Entertainment
INV-2024-13903,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,Bengaluru Tech Summit,2024-07-17,2024-08-01,81168.38,14610.31,INR,Bank Transfer (NEFT),Overdue,76,Event Sponsorships & Conferences,AC-5011,Sales & Marketing
INV-2024-13904,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,NTT Communications,2024-10-21,2024-11-05,20301.4,3654.25,INR,Corporate Credit Card,Overdue,86,Internet & Telecom,AC-5016,Operating Expense (OpEx)
INV-2023-13905,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,AT&T,2023-01-10,2023-03-11,38291.08,6892.39,INR,Bank Transfer (NEFT),Paid,0,Internet & Telecom,AC-5016,Operating Expense (OpEx)
INV-2023-13906,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Docker,2023-11-08,2023-11-23,39271.48,7068.87,INR,Bank Transfer (NEFT),Paid,0,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx)
INV-2023-13907,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Atlassian (Jira/Confluence),2023-01-04,2023-02-18,71857.67,12934.38,INR,Corporate Credit Card,Paid,0,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx)
INV-2024-13908,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Regus / IWG,2024-03-14,2024-03-29,354583.16,63824.97,INR,Bank Transfer (NEFT),Paid,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx)
INV-2023-13909,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Uber,2023-03-07,2023-03-22,56756.07,10216.09,INR,Bank Transfer (NEFT),Paid,0,Travel & Lodging,AC-5012,Travel & Entertainment
INV-2023-13910,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Cyient,2023-04-07,2023-05-07,1587240.9,285703.36,INR,Bank Transfer (RTGS),Overdue,44,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS)
INV-2023-13911,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Redington India,2023-12-21,2024-01-20,582160.86,104788.95,INR,Bank Transfer (NEFT),Overdue,88,Hardware & Workstations,AC-5015,Operating Expense (OpEx)
INV-2023-13912,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Regus / IWG,2023-02-16,2023-04-02,501465.22,90263.74,INR,Bank Transfer (RTGS),Paid,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx)
INV-2024-13913,Silicon Interfaces,Software Division,Quality Assurance & DevOps,CC-SW-QA,Datadog,2024-02-22,2024-04-22,98283.67,17691.06,INR,Bank Transfer (NEFT),Paid,0,Testing & Monitoring Tools,AC-5006,Operating Expense (OpEx)
INV-2024-13914,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,AMD / Xilinx,2024-10-21,2024-11-05,1444506.72,260011.21,INR,Bank Transfer (NEFT),Paid,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS)
INV-2024-13915,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Zoho People,2024-07-14,2024-07-29,53108.07,9559.45,INR,Direct Debit,Paid,0,HR & Payroll Software,AC-5008,Operating Expense (OpEx)
INV-2024-13916,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Yotta Data Services,2024-03-25,2024-05-24,2497957.86,449632.41,INR,Bank Transfer (RTGS),Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2024-13917,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,AdGlobal360,2024-05-27,2024-07-11,51163.13,9209.36,INR,Corporate Credit Card,Paid,0,Digital Advertising & PR,AC-5010,Sales & Marketing
INV-2024-13918,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Intel Altera,2024-11-09,2024-12-09,3039467.04,547104.07,INR,Bank Transfer (NEFT),Paid,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS)
INV-2024-13919,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,McKinsey,2024-08-17,2024-10-01,63628.98,11453.22,INR,Corporate Credit Card,Pending,0,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2024-13920,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Synopsys,2024-04-14,2024-06-13,20361.63,0,USD,Wire Transfer,Pending,0,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS)
INV-2023-13921,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Intel Altera,2023-12-09,2024-01-23,1435290.05,258352.21,INR,Bank Transfer (RTGS),Paid,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS)
INV-2023-13922,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Rohde & Schwarz,2023-01-12,2023-01-27,471504.26,84870.77,INR,Direct Debit,Paid,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS)
INV-2023-13923,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Siemens EDA (Mentor Graphics),2023-09-19,2023-10-19,484806.85,87265.23,INR,Corporate Credit Card,Pending,0,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS)
INV-2023-13924,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,CBRE Group,2023-04-19,2023-06-18,747677.53,134581.96,INR,Bank Transfer (RTGS),Paid,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx)
INV-2024-13925,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Deloitte,2024-10-04,2024-11-03,36449.92,6560.99,INR,Bank Transfer (NEFT),Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2023-13926,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Capgemini Tech,2023-08-13,2023-09-12,823847.3,148292.51,INR,Bank Transfer (RTGS),Paid,0,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS)
INV-2023-13927,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Citibank,2023-01-16,2023-01-31,14676.53,2641.78,INR,Corporate UPI,Paid,0,Bank & Financial Charges,AC-5014,Administrative & General
INV-2023-13928,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Sodexo,2023-12-31,2024-01-30,83978.56,15116.14,INR,Bank Transfer (NEFT),Paid,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx)
INV-2024-13929,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Razorpay,2024-02-28,2024-04-13,38573.76,6943.28,INR,Corporate Credit Card,Paid,0,Bank & Financial Charges,AC-5014,Administrative & General
INV-2023-13930,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Keysight Technologies,2023-04-01,2023-05-31,3449384.86,620889.27,INR,Bank Transfer (RTGS),Paid,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS)
INV-2023-13931,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Embassy Office Parks,2023-05-20,2023-06-04,440582.02,79304.76,INR,Bank Transfer (NEFT),Paid,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx)
INV-2024-13932,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Siemens EDA (Mentor Graphics),2024-04-12,2024-05-27,3407235.47,613302.38,INR,Bank Transfer (NEFT),Pending,0,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS)
INV-2024-13933,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,Meta for Business,2024-08-02,2024-09-01,122888.83,22119.99,INR,Bank Transfer (NEFT),Paid,0,Digital Advertising & PR,AC-5010,Sales & Marketing
INV-2023-13934,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,BrowserStack,2023-11-16,2023-12-16,99653.96,17937.71,INR,Corporate Credit Card,Paid,0,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx)
INV-2023-13935,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Embassy Office Parks,2023-09-04,2023-11-03,276540.48,49777.29,INR,Corporate Credit Card,Paid,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx)
INV-2023-13936,Silicon Interfaces,Software Division,Quality Assurance & DevOps,CC-SW-QA,Datadog,2023-05-25,2023-07-24,90510.88,16291.96,INR,Bank Transfer (NEFT),Paid,0,Testing & Monitoring Tools,AC-5006,Operating Expense (OpEx)
INV-2023-13937,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Intel Altera,2023-03-21,2023-05-05,276502.43,49770.44,INR,Direct Debit,Paid,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS)
INV-2024-13938,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Dell Technologies,2024-09-02,2024-10-02,116002.57,20880.46,INR,Direct Debit,Paid,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx)
INV-2023-13939,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Singapore Airlines,2023-04-04,2023-05-19,26017.94,4683.23,INR,Corporate Credit Card,Pending,0,Travel & Lodging,AC-5012,Travel & Entertainment
INV-2023-13940,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,AZB & Partners,2023-01-07,2023-02-06,94841.67,17071.5,INR,Bank Transfer (NEFT),Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2023-13941,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,LinkedIn Marketing,2023-04-12,2023-05-12,76462.29,13763.21,INR,Bank Transfer (NEFT),Paid,0,Digital Advertising & PR,AC-5010,Sales & Marketing
INV-2024-13942,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Singapore Airlines,2024-06-18,2024-08-17,160682.25,28922.81,INR,Bank Transfer (NEFT),Paid,0,Travel & Lodging,AC-5012,Travel & Entertainment
INV-2024-13943,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,IndiGo Airlines,2024-08-02,2024-08-17,95066.63,17111.99,INR,Corporate Credit Card,Paid,0,Travel & Lodging,AC-5012,Travel & Entertainment
INV-2024-13944,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,Bengaluru Tech Summit,2024-03-23,2024-04-22,51751.59,9315.29,INR,Direct Debit,Paid,0,Event Sponsorships & Conferences,AC-5011,Sales & Marketing
INV-2024-13945,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,AZB & Partners,2024-07-17,2024-08-01,60038.32,10806.9,INR,Direct Debit,Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2024-13946,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Cyril Amarchand Mangaldas,2024-04-26,2024-05-26,41852.94,7533.53,INR,Corporate Credit Card,Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2024-13947,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Awfis Space Solutions,2024-07-23,2024-08-07,486353.49,87543.63,INR,Direct Debit,Paid,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx)
INV-2024-13948,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Capgemini Tech,2024-05-05,2024-06-04,2074959.8,373492.76,INR,Bank Transfer (NEFT),Paid,0,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS)
INV-2023-13949,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,CtrlS Datacenters,2023-06-08,2023-08-07,1101378.27,198248.09,INR,Bank Transfer (NEFT),Pending,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2023-13950,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,NTT Communications,2023-11-15,2023-11-30,18426.22,3316.72,INR,Corporate Credit Card,Paid,0,Internet & Telecom,AC-5016,Operating Expense (OpEx)
INV-2024-13951,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,SAP SuccessFactors,2024-05-03,2024-06-02,49670.47,8940.68,INR,Corporate Credit Card,Paid,0,HR & Payroll Software,AC-5008,Operating Expense (OpEx)
INV-2023-13952,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,MosChip Technologies,2023-08-07,2023-09-21,3082828.73,554909.17,INR,Bank Transfer (RTGS),Paid,0,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS)
INV-2024-13953,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Intel Altera,2024-11-09,2024-12-09,2992357.8,538624.4,INR,Bank Transfer (RTGS),Paid,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS)
INV-2023-13954,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,McKinsey,2023-10-13,2023-12-12,93454.81,16821.87,INR,Corporate Credit Card,Overdue,84,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2024-13955,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Intel Altera,2024-06-21,2024-07-06,1335477.44,240385.94,INR,Bank Transfer (NEFT),Paid,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS)
INV-2024-13956,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,CtrlS Datacenters,2024-09-08,2024-10-08,1233931.95,222107.75,INR,Bank Transfer (RTGS),Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2024-13957,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,GreytHR,2024-10-04,2024-10-19,46685.29,8403.35,INR,Bank Transfer (NEFT),Paid,0,HR & Payroll Software,AC-5008,Operating Expense (OpEx)
INV-2023-13958,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Regus / IWG,2023-02-21,2023-04-07,541970.91,97554.76,INR,Bank Transfer (RTGS),Overdue,90,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx)
INV-2023-13959,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Stripe,2023-05-15,2023-06-14,19665.64,3539.82,INR,Corporate UPI,Paid,0,Bank & Financial Charges,AC-5014,Administrative & General
INV-2023-13960,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Tessolve,2023-05-11,2023-05-26,1107973.18,199435.17,INR,Bank Transfer (RTGS),Paid,0,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS)
INV-2023-13961,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Synopsys,2023-05-14,2023-05-29,2851482.25,513266.8,INR,Bank Transfer (RTGS),Paid,0,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS)
INV-2023-13962,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Keka HR,2023-09-17,2023-11-16,70477.87,12686.02,INR,Bank Transfer (NEFT),Paid,0,HR & Payroll Software,AC-5008,Operating Expense (OpEx)
INV-2023-13963,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,JPMorgan Chase,2023-12-19,2024-01-18,80455.47,14481.98,INR,Direct Debit,Overdue,57,Bank & Financial Charges,AC-5014,Administrative & General
INV-2023-13964,Silicon Interfaces,Software Division,Quality Assurance & DevOps,CC-SW-QA,BrowserStack,2023-12-31,2024-02-29,80143.83,14425.89,INR,Bank Transfer (NEFT),Overdue,13,Testing & Monitoring Tools,AC-5006,Operating Expense (OpEx)
INV-2023-13965,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,Bengaluru Tech Summit,2023-08-18,2023-09-17,40430.03,7277.41,INR,Bank Transfer (NEFT),Pending,0,Event Sponsorships & Conferences,AC-5011,Sales & Marketing
INV-2024-13966,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,JPMorgan Chase,2024-10-29,2024-11-28,44702.87,8046.52,INR,Direct Debit,Overdue,12,Bank & Financial Charges,AC-5014,Administrative & General
INV-2023-13967,Silicon Interfaces,Software Division,Quality Assurance & DevOps,CC-SW-QA,LambdaTest,2023-03-17,2023-05-16,73528.52,13235.13,INR,Bank Transfer (NEFT),Paid,0,Testing & Monitoring Tools,AC-5006,Operating Expense (OpEx)
INV-2023-13968,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,GitHub,2023-06-12,2023-07-12,41857.33,7534.32,INR,Corporate Credit Card,Paid,0,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx)
INV-2023-13969,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Uber,2023-09-11,2023-10-26,96661.31,17399.04,INR,Direct Debit,Paid,0,Travel & Lodging,AC-5012,Travel & Entertainment
INV-2023-13970,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,IESA Vision Summit,2023-06-16,2023-07-16,17905.7,3223.03,INR,Corporate Credit Card,Paid,0,Event Sponsorships & Conferences,AC-5011,Sales & Marketing
INV-2024-13971,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Keysight Technologies,2024-03-05,2024-05-04,1572981.4,283136.65,INR,Bank Transfer (RTGS),Paid,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS)
INV-2024-13972,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Grant Thornton India,2024-02-20,2024-04-05,63233.71,11382.07,INR,Direct Debit,Overdue,54,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2023-13973,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,MosChip Technologies,2023-02-11,2023-04-12,869977.28,156595.91,INR,Bank Transfer (NEFT),Paid,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS)
INV-2023-13974,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,HSBC,2023-03-28,2023-05-27,27032.72,4865.89,INR,Corporate Credit Card,Paid,0,Bank & Financial Charges,AC-5014,Administrative & General
INV-2024-13975,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Siemens EDA (Mentor Graphics),2024-08-18,2024-10-02,1933343.93,348001.91,INR,Bank Transfer (NEFT),Pending,0,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS)
INV-2024-13976,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,Meta for Business,2024-11-02,2024-11-17,144013.92,25922.51,INR,Direct Debit,Paid,0,Digital Advertising & PR,AC-5010,Sales & Marketing
INV-2023-13977,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,AdGlobal360,2023-07-21,2023-09-04,30801.22,5544.22,INR,Corporate Credit Card,Paid,0,Digital Advertising & PR,AC-5010,Sales & Marketing
INV-2024-13978,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Hilton,2024-08-04,2024-10-03,61065.98,10991.88,INR,Direct Debit,Paid,0,Travel & Lodging,AC-5012,Travel & Entertainment
INV-2024-13979,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Brijraj Cleanworks,2024-01-21,2024-02-20,94235.7,16962.43,INR,Corporate Credit Card,Paid,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx)
INV-2024-13980,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Microsoft Azure,2024-03-20,2024-04-04,20077.57,0,USD,Wire Transfer,Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2023-13981,Silicon Interfaces,Software Division,Quality Assurance & DevOps,CC-SW-QA,New Relic,2023-09-19,2023-10-19,32075.26,5773.55,INR,Bank Transfer (NEFT),Pending,0,Testing & Monitoring Tools,AC-5006,Operating Expense (OpEx)
INV-2023-13982,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,SAP SuccessFactors,2023-12-18,2024-02-01,72215.4,12998.77,INR,Corporate Credit Card,Paid,0,HR & Payroll Software,AC-5008,Operating Expense (OpEx)
INV-2024-13983,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Keysight Technologies,2024-11-26,2024-12-11,875483.35,157587,INR,Bank Transfer (NEFT),Paid,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS)
INV-2024-13984,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,CtrlS Datacenters,2024-09-24,2024-10-09,3440025.82,619204.65,INR,Bank Transfer (NEFT),Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2024-13985,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Intel Altera,2024-10-16,2024-11-15,3260400.99,586872.18,INR,Bank Transfer (RTGS),Paid,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS)
INV-2024-13986,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Brijraj Cleanworks,2024-08-07,2024-10-06,66255.9,11926.06,INR,Corporate Credit Card,Paid,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx)
INV-2023-13987,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,AZB & Partners,2023-12-13,2024-01-12,82856,14914.08,INR,Bank Transfer (NEFT),Pending,0,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2024-13988,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Rohde & Schwarz,2024-04-16,2024-05-16,783722.75,141070.1,INR,Bank Transfer (RTGS),Pending,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS)
INV-2023-13989,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Google Cloud Platform (GCP),2023-08-19,2023-09-18,19849.2,0,USD,Wire Transfer,Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2023-13990,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,SAP SuccessFactors,2023-02-05,2023-03-07,92570.08,16662.61,INR,Bank Transfer (NEFT),Paid,0,HR & Payroll Software,AC-5008,Operating Expense (OpEx)
INV-2024-13991,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Tata Power,2024-11-15,2025-01-14,91019.86,16383.57,INR,Direct Debit,Paid,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx)
INV-2023-13992,Silicon Interfaces,Software Division,Quality Assurance & DevOps,CC-SW-QA,LambdaTest,2023-10-01,2023-11-15,16686.58,3003.58,INR,Corporate UPI,Pending,0,Testing & Monitoring Tools,AC-5006,Operating Expense (OpEx)
INV-2024-13993,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Cisco Systems,2024-05-26,2024-07-10,167013.63,30062.45,INR,Direct Debit,Pending,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx)
INV-2023-13994,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Darwinbox,2023-10-02,2023-11-16,37377.26,6727.91,INR,Corporate Credit Card,Overdue,47,HR & Payroll Software,AC-5008,Operating Expense (OpEx)
INV-2024-13995,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Keka HR,2024-01-15,2024-03-15,12796.54,2303.38,INR,Corporate UPI,Overdue,35,HR & Payroll Software,AC-5008,Operating Expense (OpEx)
INV-2024-13996,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,MosChip,2024-08-31,2024-10-30,1629481.98,293306.76,INR,Bank Transfer (NEFT),Overdue,9,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS)
INV-2023-13997,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Hilton,2023-10-15,2023-11-14,117466.21,21143.92,INR,Direct Debit,Paid,0,Travel & Lodging,AC-5012,Travel & Entertainment
INV-2024-13998,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Tata Power,2024-01-14,2024-01-29,41422.49,7456.05,INR,Corporate Credit Card,Paid,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx)
